Pocket Set	Cosine distance threshold	# of artificially included outlier values	Mean proportion (%)	Min proportion (%)	Max proportion (%)	Standard Deviation (%)
PDB-PD	0.17	35	0.001	0.0	0.004	0.0012649110640673518
PDB-PD	0.17	36	0.0015000000000000002	0.0	0.004	0.001284523257866513
PDB-PD	0.17	37	0.0007000000000000001	0.0	0.002	0.0007810249675906655
PDB-PD	0.17	38	0.0007000000000000001	0.0	0.002	0.0007810249675906655
PDB-PD	0.17	39	0.0005	0.0	0.002	0.000670820393249937
PDB-PD	0.17	40	0.00030000000000000003	0.0	0.001	0.00045825756949558405
PDB-PD	0.17	41	0.0005000000000000001	0.0	0.002	0.000670820393249937
PDB-PD	0.17	42	0.0006000000000000001	0.0	0.002	0.0008000000000000001
PDB-PD	0.17	43	0.00020000000000000004	0.0	0.001	0.0004000000000000001
PDB-PD	0.17	44	0.0005000000000000001	0.0	0.002	0.000670820393249937
PDB-PD	0.17	45	0.0005000000000000001	0.0	0.002	0.000670820393249937
PDB-PD	0.17	46	0.00030000000000000003	0.0	0.002	0.0006403124237432849
PDB-PD	0.17	47	0.00030000000000000003	0.0	0.002	0.0006403124237432849
PDB-PD	0.17	48	0.00030000000000000003	0.0	0.001	0.00045825756949558405
PDB-PD	0.17	49	0.00030000000000000003	0.0	0.001	0.00045825756949558405
PDB-PD	0.17	50	0.00030000000000000003	0.0	0.002	0.0006403124237432849
PDB-PD	0.17	51	0.0005	0.0	0.001	0.0005
PDB-PD	0.17	52	0.00030000000000000003	0.0	0.002	0.0006403124237432849
PDB-PD	0.17	53	0.0006000000000000001	0.0	0.002	0.0008000000000000001
PDB-PD	0.17	54	0.0006000000000000001	0.0	0.002	0.0008000000000000001
PDB-PD	0.17	55	0.0005	0.0	0.002	0.0008062257748298552
PDB-PD	0.17	56	0.00030000000000000003	0.0	0.001	0.00045825756949558405
PDB-PD	0.17	57	0.00010000000000000002	0.0	0.001	0.00030000000000000003
PDB-PD	0.17	58	0.00020000000000000004	0.0	0.001	0.0004000000000000001
PDB-PD	0.17	59	0.00030000000000000003	0.0	0.001	0.00045825756949558405
PDB-PD	0.17	60	0.0004000000000000001	0.0	0.001	0.0004898979485566357
PDB-PD	0.17	61	0.0004000000000000001	0.0	0.001	0.0004898979485566357
PDB-PD	0.17	62	0.0005	0.0	0.002	0.000670820393249937
PDB-PD	0.17	63	0.0005000000000000001	0.0	0.001	0.0005
PDB-PD	0.17	64	0.0004000000000000001	0.0	0.002	0.00066332495807108
PDB-PD	0.17	65	0.0007000000000000001	0.0	0.001	0.00045825756949558405
PDB-PD	0.17	66	0.0009000000000000002	0.0	0.002	0.0008306623862918075
PDB-PD	0.17	67	0.0015000000000000002	0.0	0.003	0.001284523257866513
PDB-PD	0.17	68	0.0014000000000000002	0.0	0.003	0.0010198039027185571
PDB-PD	0.17	69	0.0017	0.0	0.003	0.0007810249675906655
PDB-PD	0.17	70	0.0019000000000000002	0.0	0.004	0.0013000000000000002
PDB-PD	0.17	71	0.0028000000000000004	0.001	0.006	0.0014000000000000002
PDB-PD	0.17	72	0.0044	0.001	0.006999999999999999	0.0015620499351813306
PDB-PD	0.17	73	0.004200000000000001	0.001	0.006999999999999999	0.0018330302779823358
PDB-PD	0.17	74	0.0060999999999999995	0.003	0.01	0.002118962010041709
PDB-PD	0.17	75	0.007600000000000002	0.005	0.011000000000000001	0.0019078784028338915
PDB-PD	0.17	76	0.0107	0.005	0.016	0.003950949253027682
PDB-PD	0.17	77	0.0138	0.009000000000000001	0.021	0.0035440090293338703
PDB-PD	0.17	78	0.0205	0.015	0.026	0.0031384709652950427
PDB-PD	0.17	79	0.0259	0.02	0.031	0.0032388269481403286
PDB-PD	0.17	80	0.0356	0.029	0.042	0.004386342439892262
PDB-PD	0.17	81	0.052	0.038	0.063	0.007197221686178632
PDB-PD	0.17	82	0.07259999999999998	0.065	0.083	0.004903060268852507
PDB-PD	0.17	83	0.1065	0.08	0.11499999999999999	0.009604686356149271
PDB-PD	0.17	84	0.1608	0.151	0.172	0.007138627319029898
PDB-PD	0.17	85	0.2303	0.209	0.249	0.0138567672997709
PDB-PD	0.17	86	0.3409	0.319	0.374	0.01739223964876289
PDB-PD	0.17	87	0.513	0.47400000000000003	0.5559999999999999	0.023908157603629764
PDB-PD	0.17	88	0.7676999999999999	0.726	0.828	0.03162293471517149
PDB-PD	0.17	89	1.1397	1.1119999999999999	1.1809999999999998	0.024087548650703318
PDB-PD	0.17	90	1.6904999999999997	1.5959999999999999	1.745	0.04195771681109453
PDB-PD	0.17	91	2.5184	2.4330000000000003	2.589	0.047998333304397116
PDB-PD	0.17	92	3.7271	3.6580000000000004	3.84	0.05543365403795775
PDB-PD	0.17	93	5.474900000000001	5.437	5.534	0.028849436736269163
PDB-PD	0.17	94	7.9964	7.919	8.087	0.051844382530800794
PDB-PD	0.17	95	11.571299999999999	11.503	11.667	0.048511957288899385
PDB-PD	0.17	96	16.459200000000003	16.252	16.616	0.11241601309422103
PDB-PD	0.17	97	22.961599999999997	22.762	23.224	0.13455348378990478
PDB-PD	0.17	98	31.344500000000004	31.137999999999998	31.613000000000003	0.13956880023844956
PDB-PD	0.17	99	41.4788	41.307	41.77	0.1460142458803257
PDB-PD	0.17	100	53.12329999999999	52.835	53.345	0.15102122367402512
PDB-PD	0.17	101	65.65010000000001	65.444	65.827	0.1195905096569107
PDB-PD	0.17	102	77.7961	77.594	77.962	0.13013489155487942
PDB-PD	0.17	103	88.06649999999999	87.881	88.20700000000001	0.10216481781905194
PDB-PD	0.17	104	95.29440000000001	95.199	95.355	0.05068569818005976
PDB-PD	0.17	105	98.966	98.86200000000001	99.024	0.04741729642229685
PDB-PD	0.17	106	100.0	100.0	100.0	0.0
PDB-PD	0.17	107	100.0	100.0	100.0	0.0
PDB-PD	0.17	108	100.0	100.0	100.0	0.0
PDB-PD	0.17	109	100.0	100.0	100.0	0.0
PDB-PD	0.17	110	100.0	100.0	100.0	0.0
PDB-PD	0.17	111	100.0	100.0	100.0	0.0
PDB-PD	0.17	112	100.0	100.0	100.0	0.0
PDB-PD	0.17	113	100.0	100.0	100.0	0.0
PDB-PD	0.17	114	100.0	100.0	100.0	0.0
PDB-PD	0.17	115	100.0	100.0	100.0	0.0
PDB-PD	0.17	116	100.0	100.0	100.0	0.0
PDB-PD	0.17	117	100.0	100.0	100.0	0.0
PDB-PD	0.17	118	100.0	100.0	100.0	0.0
PDB-PD	0.17	119	100.0	100.0	100.0	0.0
PDB-PD	0.17	120	100.0	100.0	100.0	0.0
PDB-PD	0.17	121	100.0	100.0	100.0	0.0
PDB-PD	0.17	122	100.0	100.0	100.0	0.0
PDB-PD	0.17	123	100.0	100.0	100.0	0.0
PDB-PD	0.17	124	100.0	100.0	100.0	0.0
PDB-PD	0.17	125	100.0	100.0	100.0	0.0
PDB-PD	0.17	126	100.0	100.0	100.0	0.0
PDB-PD	0.17	127	100.0	100.0	100.0	0.0
PDB-PD	0.19	0	1.3600999999999999	1.232	1.509	0.07208390943893096
PDB-PD	0.19	1	1.6371	1.5070000000000001	1.738	0.08007677565936332
PDB-PD	0.19	2	1.7212999999999998	1.6340000000000001	1.854	0.06546304300901389
PDB-PD	0.19	3	1.7215	1.636	1.871	0.07195033008958333
PDB-PD	0.19	4	1.6660000000000001	1.5859999999999999	1.79	0.05775638492842158
PDB-PD	0.19	5	1.5599000000000003	1.492	1.667	0.057322683119337685
PDB-PD	0.19	6	1.4540000000000002	1.324	1.585	0.07024243731534378
PDB-PD	0.19	7	1.3303	1.228	1.434	0.058876226101882596
PDB-PD	0.19	8	1.2030999999999998	1.069	1.2919999999999998	0.06854845001894645
PDB-PD	0.19	9	1.0798999999999999	0.9339999999999999	1.142	0.05934551373103109
PDB-PD	0.19	10	0.9605	0.847	1.005	0.0423680304002912
PDB-PD	0.19	11	0.8491000000000001	0.751	0.907	0.040327286048034525
PDB-PD	0.19	12	0.7374	0.655	0.7979999999999999	0.0378211580996669
PDB-PD	0.19	13	0.6520999999999999	0.592	0.738	0.038328709866104295
PDB-PD	0.19	14	0.5556	0.52	0.623	0.02911769221624544
PDB-PD	0.19	15	0.48439999999999994	0.438	0.5329999999999999	0.02704514743905087
PDB-PD	0.19	16	0.4208	0.393	0.45399999999999996	0.019177069640588993
PDB-PD	0.19	17	0.3617	0.333	0.39699999999999996	0.023579864291382167
PDB-PD	0.19	18	0.3116	0.28500000000000003	0.34299999999999997	0.019596938536414303
PDB-PD	0.19	19	0.27230000000000004	0.252	0.293	0.013439121995130485
PDB-PD	0.19	20	0.2306	0.215	0.254	0.014221111067704944
PDB-PD	0.19	21	0.19449999999999998	0.173	0.22300000000000003	0.015147607071745693
PDB-PD	0.19	22	0.1729	0.145	0.194	0.015241062955056648
PDB-PD	0.19	23	0.1473	0.13	0.168	0.0110004545360635
PDB-PD	0.19	24	0.12340000000000001	0.106	0.13899999999999998	0.009789790600416334
PDB-PD	0.19	25	0.10590000000000002	0.09	0.121	0.009554580053565933
PDB-PD	0.19	26	0.0893	0.075	0.107	0.010733592129385202
PDB-PD	0.19	27	0.0758	0.067	0.087	0.005844655678480981
PDB-PD	0.19	28	0.0649	0.05	0.078	0.00883685464404615
PDB-PD	0.19	29	0.055999999999999994	0.044000000000000004	0.06999999999999999	0.007509993342207434
PDB-PD	0.19	30	0.0478	0.041	0.054	0.004142463035441595
PDB-PD	0.19	31	0.041	0.034	0.055	0.005347896782848376
PDB-PD	0.19	32	0.0359	0.025	0.047	0.006472248450113762
PDB-PD	0.19	33	0.0321	0.023	0.04	0.006040695324215583
PDB-PD	0.19	34	0.0261	0.018000000000000002	0.032	0.005356304696336831
PDB-PD	0.19	35	0.023899999999999998	0.013999999999999999	0.03	0.004887739763939974
PDB-PD	0.19	36	0.023600000000000003	0.017	0.027999999999999997	0.0037469987990390377
PDB-PD	0.19	37	0.021000000000000005	0.011000000000000001	0.027	0.005019960159204453
PDB-PD	0.19	38	0.016	0.006999999999999999	0.024	0.004979959839195493
PDB-PD	0.19	39	0.0157	0.008	0.024	0.004473253849269008
PDB-PD	0.19	40	0.013999999999999999	0.006999999999999999	0.026	0.005039841267341661
PDB-PD	0.19	41	0.0123	0.006999999999999999	0.021	0.0037429934544425804
PDB-PD	0.19	42	0.0126	0.006	0.018000000000000002	0.0034409301068170505
PDB-PD	0.19	43	0.0123	0.009000000000000001	0.02	0.0029
PDB-PD	0.19	44	0.0119	0.009000000000000001	0.016	0.002022374841615668
PDB-PD	0.19	45	0.0102	0.006999999999999999	0.013999999999999999	0.0022715633383201092
PDB-PD	0.19	46	0.010400000000000001	0.006999999999999999	0.013999999999999999	0.00233238075793812
PDB-PD	0.19	47	0.009899999999999999	0.009000000000000001	0.012	0.0011357816691600546
PDB-PD	0.19	48	0.009899999999999999	0.006	0.017	0.0033301651610693423
PDB-PD	0.19	49	0.009300000000000001	0.005	0.013	0.0024103941586387898
PDB-PD	0.19	50	0.0081	0.002	0.012	0.0036455452267116373
PDB-PD	0.19	51	0.0088	0.002	0.013999999999999999	0.0035156791662493887
PDB-PD	0.19	52	0.0086	0.003	0.013999999999999999	0.0034117444218463968
PDB-PD	0.19	53	0.0091	0.002	0.016	0.003672873534441392
PDB-PD	0.19	54	0.009600000000000001	0.002	0.015	0.0033526109228480413
PDB-PD	0.19	55	0.0104	0.005	0.015	0.003231098884280702
PDB-PD	0.19	56	0.01	0.005	0.015	0.0029325756597230355
PDB-PD	0.19	57	0.0113	0.006	0.017	0.0033481338085566414
PDB-PD	0.19	58	0.011000000000000001	0.006	0.017	0.0030983866769659332
PDB-PD	0.19	59	0.0143	0.009000000000000001	0.022000000000000002	0.0037960505792204616
PDB-PD	0.19	60	0.015000000000000001	0.012	0.02	0.002489979919597747
PDB-PD	0.19	61	0.0159	0.011000000000000001	0.021	0.002879236009777594
PDB-PD	0.19	62	0.0182	0.012	0.025	0.004489988864128731
PDB-PD	0.19	63	0.018700000000000005	0.012	0.024	0.003606937759374287
PDB-PD	0.19	64	0.021900000000000003	0.016	0.027	0.0037536648758246913
PDB-PD	0.19	65	0.024800000000000003	0.018000000000000002	0.031	0.004377213725647857
PDB-PD	0.19	66	0.029499999999999995	0.026	0.037	0.0033541019662496853
PDB-PD	0.19	67	0.0337	0.024	0.04	0.004691481642295961
PDB-PD	0.19	68	0.0429	0.034	0.049	0.005629387178015027
PDB-PD	0.19	69	0.052500000000000005	0.044000000000000004	0.063	0.005371219600798314
PDB-PD	0.19	70	0.06309999999999999	0.052	0.06999999999999999	0.005575840743780262
PDB-PD	0.19	71	0.07919999999999999	0.062	0.092	0.007972452571197901
PDB-PD	0.19	72	0.0963	0.08	0.108	0.009000555538409838
PDB-PD	0.19	73	0.1202	0.10200000000000001	0.135	0.009693296652842106
PDB-PD	0.19	74	0.152	0.13	0.16999999999999998	0.010217631819555838
PDB-PD	0.19	75	0.20169999999999996	0.181	0.234	0.013806158046321217
PDB-PD	0.19	76	0.26139999999999997	0.234	0.293	0.014150618361046977
PDB-PD	0.19	77	0.33009999999999995	0.303	0.356	0.01562977926907478
PDB-PD	0.19	78	0.42790000000000006	0.38	0.466	0.022875532780680767
PDB-PD	0.19	79	0.5548	0.515	0.594	0.025619523805098323
PDB-PD	0.19	80	0.7361	0.69	0.7929999999999999	0.03387166957798213
PDB-PD	0.19	81	0.9875	0.947	1.043	0.028288690319631264
PDB-PD	0.19	82	1.3117	1.248	1.3679999999999999	0.03134022973751148
PDB-PD	0.19	83	1.7397	1.667	1.8110000000000002	0.047757826583712984
PDB-PD	0.19	84	2.3387	2.1999999999999997	2.421	0.05971775280433784
PDB-PD	0.19	85	3.1463000000000005	3.019	3.2190000000000003	0.06307305288314496
PDB-PD	0.19	86	4.211	4.02	4.329000000000001	0.10225165035342948
PDB-PD	0.19	87	5.6697999999999995	5.411	5.763	0.10213598778099715
PDB-PD	0.19	88	7.629	7.388999999999999	7.852	0.14119985835686985
PDB-PD	0.19	89	10.186100000000001	9.949	10.388	0.13079101651107405
PDB-PD	0.19	90	13.498	13.225999999999999	13.832	0.16793034270196677
PDB-PD	0.19	91	17.8416	17.483999999999998	18.113	0.1941304715906294
PDB-PD	0.19	92	23.286199999999997	22.967000000000002	23.512	0.185538567419283
PDB-PD	0.19	93	30.002199999999995	29.57	30.28	0.2058930790483252
PDB-PD	0.19	94	38.0539	37.482	38.419	0.2665653578393108
PDB-PD	0.19	95	47.34459999999999	46.963	47.732	0.23723709659326078
PDB-PD	0.19	96	57.62929999999999	56.95400000000001	58.077999999999996	0.3604505652651971
PDB-PD	0.19	97	68.39070000000001	67.501	68.868	0.3627966510319524
PDB-PD	0.19	98	78.6314	77.834	79.001	0.30874882995729575
PDB-PD	0.19	99	87.4695	86.798	87.839	0.2885169839021631
PDB-PD	0.19	100	94.06500000000001	93.72	94.272	0.18288028871368175
PDB-PD	0.19	101	98.0707	97.875	98.188	0.10509429099622844
PDB-PD	0.19	102	99.71940000000001	99.645	99.767	0.03443602764547666
PDB-PD	0.19	103	100.0	100.0	100.0	0.0
PDB-PD	0.19	104	100.0	100.0	100.0	0.0
PDB-PD	0.19	105	100.0	100.0	100.0	0.0
PDB-PD	0.19	106	100.0	100.0	100.0	0.0
PDB-PD	0.19	107	100.0	100.0	100.0	0.0
PDB-PD	0.19	108	100.0	100.0	100.0	0.0
PDB-PD	0.19	109	100.0	100.0	100.0	0.0
PDB-PD	0.19	110	100.0	100.0	100.0	0.0
PDB-PD	0.19	111	100.0	100.0	100.0	0.0
PDB-PD	0.19	112	100.0	100.0	100.0	0.0
PDB-PD	0.19	113	100.0	100.0	100.0	0.0
PDB-PD	0.19	114	100.0	100.0	100.0	0.0
PDB-PD	0.19	115	100.0	100.0	100.0	0.0
PDB-PD	0.19	116	100.0	100.0	100.0	0.0
PDB-PD	0.19	117	100.0	100.0	100.0	0.0
PDB-PD	0.19	118	100.0	100.0	100.0	0.0
PDB-PD	0.19	119	100.0	100.0	100.0	0.0
PDB-PD	0.19	120	100.0	100.0	100.0	0.0
PDB-PD	0.19	121	100.0	100.0	100.0	0.0
PDB-PD	0.19	122	100.0	100.0	100.0	0.0
PDB-PD	0.19	123	100.0	100.0	100.0	0.0
PDB-PD	0.19	124	100.0	100.0	100.0	0.0
PDB-PD	0.19	125	100.0	100.0	100.0	0.0
PDB-PD	0.19	126	100.0	100.0	100.0	0.0
PDB-PD	0.19	127	100.0	100.0	100.0	0.0
PDB-PD	0.21	0	3.3145999999999995	3.068	3.592	0.14867831045582944
PDB-PD	0.21	1	4.1982	3.8739999999999997	4.443	0.14437160385616005
PDB-PD	0.21	2	4.6331	4.314	4.809	0.14864148142426467
PDB-PD	0.21	3	4.831099999999999	4.454000000000001	5.0520000000000005	0.15799458851492346
PDB-PD	0.21	4	4.8563	4.5249999999999995	5.058	0.14541667717287446
PDB-PD	0.21	5	4.771199999999999	4.459	5.058	0.16738685730964672
PDB-PD	0.21	6	4.6548	4.336	4.907	0.15671809085105645
PDB-PD	0.21	7	4.4136	4.163	4.633	0.13933714508342707
PDB-PD	0.21	8	4.173400000000001	3.884	4.460999999999999	0.1543613941372648
PDB-PD	0.21	9	3.9126000000000007	3.694	4.223	0.13563790030813658
PDB-PD	0.21	10	3.6702	3.489	3.9050000000000002	0.12389656976688268
PDB-PD	0.21	11	3.4078000000000004	3.2239999999999998	3.6350000000000002	0.10656434675819115
PDB-PD	0.21	12	3.1256999999999993	2.991	3.399	0.1184449661235124
PDB-PD	0.21	13	2.8682999999999996	2.716	3.064	0.10682794578199092
PDB-PD	0.21	14	2.6057000000000006	2.442	2.799	0.09986596016661536
PDB-PD	0.21	15	2.378	2.263	2.5100000000000002	0.07602499588950992
PDB-PD	0.21	16	2.1586000000000003	2.0660000000000003	2.266	0.0631715125669791
PDB-PD	0.21	17	1.9361999999999997	1.859	2.054	0.0618672772958371
PDB-PD	0.21	18	1.7593000000000005	1.6889999999999998	1.833	0.05198278561216204
PDB-PD	0.21	19	1.5709999999999997	1.505	1.645	0.04093897898091744
PDB-PD	0.21	20	1.4015999999999997	1.316	1.467	0.039659046887185787
PDB-PD	0.21	21	1.2451999999999999	1.173	1.299	0.04024375727985645
PDB-PD	0.21	22	1.1260000000000001	1.047	1.198	0.047615123647849526
PDB-PD	0.21	23	1.0049	0.951	1.078	0.04306378989359855
PDB-PD	0.21	24	0.8919	0.83	0.955	0.04285662142539935
PDB-PD	0.21	25	0.7956999999999999	0.74	0.848	0.03851246551442791
PDB-PD	0.21	26	0.7256	0.681	0.772	0.025796123739817968
PDB-PD	0.21	27	0.6339	0.602	0.6649999999999999	0.01947536905940422
PDB-PD	0.21	28	0.5658	0.529	0.596	0.02155829306786601
PDB-PD	0.21	29	0.5098999999999999	0.447	0.5479999999999999	0.030250454542039524
PDB-PD	0.21	30	0.45400000000000007	0.411	0.488	0.02480322559668399
PDB-PD	0.21	31	0.4149	0.381	0.44200000000000006	0.02153346233191495
PDB-PD	0.21	32	0.37760000000000005	0.332	0.413	0.024577225229874912
PDB-PD	0.21	33	0.34459999999999996	0.322	0.37	0.015519020587653075
PDB-PD	0.21	34	0.31460000000000005	0.291	0.334	0.013828955130450028
PDB-PD	0.21	35	0.28840000000000005	0.265	0.316	0.01812843070979945
PDB-PD	0.21	36	0.2651	0.23500000000000001	0.299	0.017711295830627416
PDB-PD	0.21	37	0.2441	0.22899999999999998	0.269	0.011184364085633124
PDB-PD	0.21	38	0.22190000000000001	0.198	0.23800000000000002	0.011759676866308867
PDB-PD	0.21	39	0.2065	0.183	0.22799999999999998	0.015173990905493515
PDB-PD	0.21	40	0.19560000000000002	0.184	0.20500000000000002	0.0071582120672693175
PDB-PD	0.21	41	0.18419999999999997	0.17099999999999999	0.197	0.009495261976375376
PDB-PD	0.21	42	0.1683	0.146	0.185	0.013191285001848763
PDB-PD	0.21	43	0.16510000000000002	0.15	0.179	0.01053992409839843
PDB-PD	0.21	44	0.15539999999999998	0.136	0.189	0.01578733669749271
PDB-PD	0.21	45	0.1505	0.13899999999999998	0.164	0.008879752248796132
PDB-PD	0.21	46	0.1456	0.131	0.159	0.006988562083862461
PDB-PD	0.21	47	0.1408	0.122	0.174	0.01351147660324363
PDB-PD	0.21	48	0.1421	0.11800000000000001	0.164	0.013888484438555563
PDB-PD	0.21	49	0.1412	0.11399999999999999	0.16999999999999998	0.017162750362339947
PDB-PD	0.21	50	0.1374	0.11399999999999999	0.16999999999999998	0.014947909552843835
PDB-PD	0.21	51	0.13739999999999997	0.11499999999999999	0.163	0.016680527569594435
PDB-PD	0.21	52	0.14369999999999997	0.121	0.154	0.010050373127401787
PDB-PD	0.21	53	0.1454	0.135	0.16	0.008404760555780275
PDB-PD	0.21	54	0.1523	0.136	0.168	0.010000499987500626
PDB-PD	0.21	55	0.1544	0.14100000000000001	0.16999999999999998	0.00808949936646267
PDB-PD	0.21	56	0.1671	0.13999999999999999	0.185	0.013772799279739763
PDB-PD	0.21	57	0.1711	0.158	0.181	0.007841555968046138
PDB-PD	0.21	58	0.19029999999999997	0.178	0.2	0.00860290648560125
PDB-PD	0.21	59	0.2039	0.178	0.22399999999999998	0.013419761547807023
PDB-PD	0.21	60	0.22590000000000002	0.198	0.245	0.01604026184324931
PDB-PD	0.21	61	0.24670000000000003	0.214	0.272	0.016106209982488125
PDB-PD	0.21	62	0.2701	0.251	0.28700000000000003	0.013300000000000003
PDB-PD	0.21	63	0.3044	0.27499999999999997	0.333	0.016451139778143036
PDB-PD	0.21	64	0.3494	0.329	0.384	0.0180897761180176
PDB-PD	0.21	65	0.3921	0.34299999999999997	0.449	0.02989799324369446
PDB-PD	0.21	66	0.44810000000000005	0.393	0.501	0.0291803015748638
PDB-PD	0.21	67	0.5202	0.468	0.588	0.03404350158253406
PDB-PD	0.21	68	0.6015	0.5599999999999999	0.673	0.03302196238868913
PDB-PD	0.21	69	0.7132	0.653	0.779	0.03546209243685431
PDB-PD	0.21	70	0.8434	0.756	0.922	0.0501561561525602
PDB-PD	0.21	71	1.0012999999999999	0.9169999999999999	1.073	0.04870123201727039
PDB-PD	0.21	72	1.1957	1.113	1.2630000000000001	0.05261378146455547
PDB-PD	0.21	73	1.4516	1.357	1.524	0.06172228122809459
PDB-PD	0.21	74	1.7570999999999999	1.6580000000000001	1.8519999999999999	0.06523718264916102
PDB-PD	0.21	75	2.1308000000000002	2.0060000000000002	2.2239999999999998	0.07189130684582101
PDB-PD	0.21	76	2.62	2.476	2.718	0.06918092222571187
PDB-PD	0.21	77	3.2365	3.098	3.319	0.06859482487768294
PDB-PD	0.21	78	4.015300000000001	3.9170000000000003	4.128	0.05655095047830746
PDB-PD	0.21	79	4.9843	4.832	5.133	0.09537824699584282
PDB-PD	0.21	80	6.195199999999999	6.0600000000000005	6.311	0.09121162206648879
PDB-PD	0.21	81	7.6720999999999995	7.481999999999999	7.835	0.11064578618275542
PDB-PD	0.21	82	9.539499999999999	9.32	9.696	0.1086758942912364
PDB-PD	0.21	83	11.8704	11.671	12.036	0.11230690094557842
PDB-PD	0.21	84	14.786799999999998	14.532	14.956	0.1406312909703955
PDB-PD	0.21	85	18.32	18.055	18.534	0.14356879883874507
PDB-PD	0.21	86	22.587599999999995	22.343	22.728	0.12074618006380179
PDB-PD	0.21	87	27.6995	27.41	27.968	0.16613804501076748
PDB-PD	0.21	88	33.63660000000001	33.242	33.873	0.17166432360860487
PDB-PD	0.21	89	40.5292	40.183	40.808	0.20999228557258956
PDB-PD	0.21	90	48.200500000000005	47.870000000000005	48.611	0.22482937975273604
PDB-PD	0.21	91	56.446600000000004	56.07	56.958	0.27757672813116
PDB-PD	0.21	92	65.0386	64.79	65.39500000000001	0.18791285214162512
PDB-PD	0.21	93	73.42120000000001	73.167	73.685	0.1696035376989515
PDB-PD	0.21	94	81.19859999999998	80.842	81.375	0.16288597238559188
PDB-PD	0.21	95	87.8354	87.613	88.009	0.11332890187414824
PDB-PD	0.21	96	92.9349	92.743	93.05	0.08473423157142576
PDB-PD	0.21	97	96.4369	96.328	96.575	0.06599462099292645
PDB-PD	0.21	98	98.54	98.506	98.617	0.028910205810404547
PDB-PD	0.21	99	99.5548	99.514	99.59400000000001	0.02188972361634552
PDB-PD	0.21	100	99.92510000000001	99.912	99.944	0.008960468737740201
PDB-PD	0.21	101	100.0	100.0	100.0	0.0
PDB-PD	0.21	102	100.0	100.0	100.0	0.0
PDB-PD	0.21	103	100.0	100.0	100.0	0.0
PDB-PD	0.21	104	100.0	100.0	100.0	0.0
PDB-PD	0.21	105	100.0	100.0	100.0	0.0
PDB-PD	0.21	106	100.0	100.0	100.0	0.0
PDB-PD	0.21	107	100.0	100.0	100.0	0.0
PDB-PD	0.21	108	100.0	100.0	100.0	0.0
PDB-PD	0.21	109	100.0	100.0	100.0	0.0
PDB-PD	0.21	110	100.0	100.0	100.0	0.0
PDB-PD	0.21	111	100.0	100.0	100.0	0.0
PDB-PD	0.21	112	100.0	100.0	100.0	0.0
PDB-PD	0.21	113	100.0	100.0	100.0	0.0
PDB-PD	0.21	114	100.0	100.0	100.0	0.0
PDB-PD	0.21	115	100.0	100.0	100.0	0.0
PDB-PD	0.21	116	100.0	100.0	100.0	0.0
PDB-PD	0.21	117	100.0	100.0	100.0	0.0
PDB-PD	0.21	118	100.0	100.0	100.0	0.0
PDB-PD	0.21	119	100.0	100.0	100.0	0.0
PDB-PD	0.21	120	100.0	100.0	100.0	0.0
PDB-PD	0.21	121	100.0	100.0	100.0	0.0
PDB-PD	0.21	122	100.0	100.0	100.0	0.0
PDB-PD	0.21	123	100.0	100.0	100.0	0.0
PDB-PD	0.21	124	100.0	100.0	100.0	0.0
PDB-PD	0.21	125	100.0	100.0	100.0	0.0
PDB-PD	0.21	126	100.0	100.0	100.0	0.0
PDB-PD	0.21	127	100.0	100.0	100.0	0.0
AF2-LIG	0.11	0	0.0009000000000000002	0.0	0.002	0.0007000000000000001
AF2-LIG	0.11	1	0.0009	0.0	0.003	0.0008306623862918075
AF2-LIG	0.11	2	0.0006000000000000001	0.0	0.002	0.00066332495807108
AF2-LIG	0.11	3	0.0007000000000000001	0.0	0.002	0.0006403124237432849
AF2-LIG	0.11	4	0.00020000000000000004	0.0	0.001	0.0004000000000000001
AF2-LIG	0.11	5	0.00030000000000000003	0.0	0.001	0.00045825756949558405
AF2-LIG	0.11	6	0.00010000000000000002	0.0	0.001	0.00030000000000000003
AF2-LIG	0.11	7	0.0	0.0	0.0	0.0
AF2-LIG	0.11	8	0.0	0.0	0.0	0.0
AF2-LIG	0.11	9	0.0	0.0	0.0	0.0
AF2-LIG	0.11	10	0.0	0.0	0.0	0.0
AF2-LIG	0.11	11	0.0	0.0	0.0	0.0
AF2-LIG	0.11	12	0.0	0.0	0.0	0.0
AF2-LIG	0.11	13	0.0	0.0	0.0	0.0
AF2-LIG	0.11	14	0.0	0.0	0.0	0.0
AF2-LIG	0.11	15	0.0	0.0	0.0	0.0
AF2-LIG	0.11	16	0.0	0.0	0.0	0.0
AF2-LIG	0.11	17	0.0	0.0	0.0	0.0
AF2-LIG	0.11	18	0.0	0.0	0.0	0.0
AF2-LIG	0.11	19	0.0	0.0	0.0	0.0
AF2-LIG	0.11	20	0.0	0.0	0.0	0.0
AF2-LIG	0.11	21	0.0	0.0	0.0	0.0
AF2-LIG	0.11	22	0.0	0.0	0.0	0.0
AF2-LIG	0.11	23	0.0	0.0	0.0	0.0
AF2-LIG	0.11	24	0.0	0.0	0.0	0.0
AF2-LIG	0.11	25	0.0	0.0	0.0	0.0
AF2-LIG	0.11	26	0.0	0.0	0.0	0.0
AF2-LIG	0.11	27	0.0	0.0	0.0	0.0
AF2-LIG	0.11	28	0.0	0.0	0.0	0.0
AF2-LIG	0.11	29	0.0	0.0	0.0	0.0
AF2-LIG	0.11	30	0.0	0.0	0.0	0.0
